type,Latitude,Longitude,country,Country,,Type
earthquake,41.3326,78.7686,China,China,,Earthquake
earthquake,41.2946,78.6076,China,China,,Earthquake
earthquake,41.2938,78.5937,China,China,,Earthquake
earthquake,40.5164,77.7055,China,China,,Earthquake
tsunami,37.5,119.5,CHINA,China,,Tsunami
tsunami,31.5,121.5,CHINA,China,,Tsunami
tsunami,23,117,CHINA,China,,Tsunami
tsunami,22.2,113.55,CHINA,China,,Tsunami
tsunami,37.5,120,CHINA,China,,Tsunami
tsunami,35.3,118.6,CHINA,China,,Tsunami
tsunami,23,117,CHINA,China,,Tsunami
tsunami,33,122.5,CHINA,China,,Tsunami
tsunami,23.12,113.25,CHINA,China,,Tsunami
tsunami,24.47,118.08,CHINA,China,,Tsunami
tsunami,23.5,117.2,CHINA,China,,Tsunami
tsunami,18,108,CHINA,China,,Tsunami
tsunami,26.9,103,CHINA,China,,Tsunami
tsunami,27.8,111.6,CHINA,China,,Tsunami
tsunami,30.7,117.5,CHINA,China,,Tsunami
tsunami,31.5,105,CHINA,China,,Tsunami
tsunami,26.6,101.8,CHINA,China,,Tsunami
tsunami,26.7,100,CHINA,China,,Tsunami
tsunami,28.7,103.6,CHINA,China,,Tsunami
tsunami,32.2,119.4,CHINA,China,,Tsunami
tsunami,29.2,108.1,CHINA,China,,Tsunami
tsunami,30.7,115.1,CHINA,China,,Tsunami
tsunami,40.13,124.38,CHINA,China,,Tsunami
tsunami,36.7,104.9,CHINA,China,,Tsunami
tsunami,38.5,119,CHINA,China,,Tsunami
tsunami,25.2,103,CHINA,China,,Tsunami
tsunami,25,119.5,CHINA,China,,Tsunami
tsunami,21.799,120.54700000000001,CHINA,China,,Tsunami
tsunami,31.002,103.322,CHINA,China,,Tsunami
tsunami,31.256,110.73299999999999,CHINA,China,,Tsunami
tsunami,37.2,121.8,CHINA,China,,Tsunami
tsunami,31.065,109.92,CHINA,China,,Tsunami
tsunami,31.076999999999998,109.896,CHINA,China,,Tsunami
volcano,47.45,120.8,China,China,,Volcano
volcano,19.905,110.229,China,China,,Volcano
volcano,44.08,128.83,China,China,,Volcano
volcano,49.37,125.92,China,China,,Volcano
volcano,35.52,80.2,China,China,,Volcano
volcano,42.33,126.5,China,China,,Volcano
volcano,25.23,98.5,China,China,,Volcano
volcano,48.72,126.12,China,China,,Volcano
volcano,41.98,128.08,China-KOREA,China-Korea,,Volcano
tsunami,11.1,-74.1,COLOMBIA,Colombia,,Tsunami
tsunami,7,-79,COLOMBIA,Colombia,,Tsunami
tsunami,4.6,-74.5,COLOMBIA,Colombia,,Tsunami
tsunami,8.9,-73.4,COLOMBIA,Colombia,,Tsunami
tsunami,1.598,-79.358,COLOMBIA,Colombia,,Tsunami
tsunami,3.9,-77.033,COLOMBIA,Colombia,,Tsunami
tsunami,3.88,-77.08,COLOMBIA,Colombia,,Tsunami
tsunami,11,-74.3,COLOMBIA,Colombia,,Tsunami
volcano,5.091,-75.293,Colombia,Colombia,,Volcano
volcano,0.95,-77.87,Colombia,Colombia,,Volcano
volcano,1.22,-77.37,Colombia,Colombia,,Volcano
volcano,2.32,-76.4,Colombia,Colombia,,Volcano
volcano,4.892,-75.324,Colombia,Colombia,,Volcano
volcano,4.818,-75.365,Colombia,Colombia,,Volcano
volcano,4.658,-75.33,Colombia,Colombia,,Volcano
volcano,0.817,-77.938,Colombia-Ecuador,Colombia-Ecuador,,Volcano
volcano,-11.75,43.38,Comoros,Comoros,,Volcano
earthquake,-7.3035,27.9327,CONGO,Congo,,Earthquake
tsunami,-4.5,11.6,CONGO,Congo,,Tsunami
tsunami,-1.408,29.2,CONGO,Congo,,Tsunami
tsunami,-21,-159,COOK ISLANDS,Cook Islands,,Tsunami
tsunami,-21.955,-157.92,COOK ISLANDS,Cook Islands,,Tsunami
tsunami,8.5,-83,COSTA RICA,Costa Rica,,Tsunami
tsunami,8.5,-83,COSTA RICA,Costa Rica,,Tsunami
tsunami,10.2,-82.9,COSTA RICA,Costa Rica,,Tsunami
tsunami,10.1,-83.3,COSTA RICA,Costa Rica,,Tsunami
tsunami,10.3,-85.3,COSTA RICA,Costa Rica,,Tsunami
tsunami,8.5,-84,COSTA RICA,Costa Rica,,Tsunami
tsunami,11,-85,COSTA RICA,Costa Rica,,Tsunami
tsunami,8.7,-83.2,COSTA RICA,Costa Rica,,Tsunami
tsunami,9.919,-84.808,COSTA RICA,Costa Rica,,Tsunami
tsunami,9.685,-83.073,COSTA RICA,Costa Rica,,Tsunami
tsunami,10.1,-83.3,COSTA RICA,Costa Rica,,Tsunami
tsunami,10.085,-85.315,COSTA RICA,Costa Rica,,Tsunami
tsunami,9.85,-84.68,COSTA RICA,Costa Rica,,Tsunami
tsunami,8.705,-83.88,COSTA RICA,Costa Rica,,Tsunami
volcano,10.463,-84.703,Costa Rica,Costa Rica,,Volcano
volcano,10.135,-84.1,Costa Rica,Costa Rica,,Volcano
volcano,9.979,-83.852,Costa Rica,Costa Rica,,Volcano
volcano,10.748,-85.153,Costa Rica,Costa Rica,,Volcano
volcano,10.98,-85.473,Costa Rica,Costa Rica,,Volcano
volcano,10.3,-84.366,Costa Rica,Costa Rica,,Volcano
volcano,10.2,-84.233,Costa Rica,Costa Rica,,Volcano
volcano,10.83,-85.324,Costa Rica,Costa Rica,,Volcano
volcano,10.673,-85.015,Costa Rica,Costa Rica,,Volcano
volcano,10.025,-83.767,Costa Rica,Costa Rica,,Volcano
tsunami,42.6,18.1,CROATIA,Croatia,,Tsunami
tsunami,43.4,16.7,CROATIA,Croatia,,Tsunami
tsunami,42.6,18.1,CROATIA,Croatia,,Tsunami
tsunami,45.3,14.4,CROATIA,Croatia,,Tsunami
tsunami,46,12.25,CROATIA,Croatia,,Tsunami
tsunami,45.3,14.5,CROATIA,Croatia,,Tsunami
tsunami,43.03,16.15,CROATIA,Croatia,,Tsunami
tsunami,43.3,17.1,CROATIA,Croatia,,Tsunami
tsunami,20,-75.8,CUBA,Cuba,,Tsunami
tsunami,22.2,-79.1,CUBA,Cuba,,Tsunami
tsunami,20,-75.8,CUBA,Cuba,,Tsunami
tsunami,22.8,-80.4,CUBA,Cuba,,Tsunami
tsunami,19.9,-76,CUBA,Cuba,,Tsunami
tsunami,19.44,-78.755,CUBA,Cuba,,Tsunami
tsunami,34.5,33,CYPRUS,Cyprus,,Tsunami
tsunami,34.8,32,CYPRUS,Cyprus,,Tsunami
tsunami,35,32.5,CYPRUS,Cyprus,,Tsunami
tsunami,31.7,35.5,DEAD SEA,Dead Sea,,Tsunami
earthquake,11.7428,43.3665,Djibouti,Djibouti,,Earthquake
volcano,11.58,42.47,Djibouti,Djibouti,,Volcano
volcano,15.612,-61.43,Dominica,Dominica,,Volcano
volcano,15.503,-61.397,Dominica,Dominica,,Volcano
volcano,15.255,-61.341,Dominica,Dominica,,Volcano
volcano,15.37,-61.33,Dominica,Dominica,,Volcano
volcano,15.307,-61.305,Dominica,Dominica,,Volcano
tsunami,18.5,-70.7,Dominica,Dominica,,Tsunami
tsunami,19.8,-70.7,Dominica,Dominica,,Tsunami
tsunami,19.5,-69.5,Dominica,Dominica,,Tsunami
tsunami,19.25,-69,Dominica,Dominica,,Tsunami
tsunami,18.5,-69.95,Dominica,Dominica,,Tsunami
volcano,-1.408,29.2,Congo,Congo,,Volcano
volcano,-1.52,29.25,Congo,Congo,,Volcano
volcano,-1.506,29.45,Congo,Congo,,Volcano
volcano,-1.458,29.485,Congo,Congo,,Volcano
earthquake,-3.2512,-79.8994,Ecuador,Ecuador,,Earthquake
tsunami,1,-81,ECUADOR,Ecuador,,Tsunami
tsunami,1,-81.5,ECUADOR,Ecuador,,Tsunami
tsunami,-2,-81,ECUADOR,Ecuador,,Tsunami
tsunami,1.5,-79.5,ECUADOR,Ecuador,,Tsunami
tsunami,0.35,-80.16,ECUADOR,Ecuador,,Tsunami
volcano,-0.43,-91.12,Ecuador,Ecuador,,Volcano
volcano,-0.53,-78,Ecuador,Ecuador,,Volcano
volcano,-0.481,-78.141,Ecuador,Ecuador,,Volcano
volcano,-0.353,-78.617,Ecuador,Ecuador,,Volcano
volcano,-0.92,-91.408,Ecuador,Ecuador,,Volcano
volcano,0.029,-77.986,Ecuador,Ecuador,,Volcano
volcano,-0.375,-78.25,Ecuador,Ecuador,,Volcano
volcano,0.468,-78.287,Ecuador,Ecuador,,Volcano
volcano,-0.677,-78.436,Ecuador,Ecuador,,Volcano
volcano,0.308,-78.364,Ecuador,Ecuador,,Volcano
volcano,-0.18,-91.28,Ecuador,Ecuador,,Volcano
volcano,-0.02,-91.546,Ecuador,Ecuador,,Volcano
volcano,0.32,-89.958,Ecuador,Ecuador,,Volcano
volcano,-0.171,-78.598,Ecuador,Ecuador,,Volcano
volcano,-0.659,-78.714,Ecuador,Ecuador,,Volcano
volcano,0.258,-78.183,Ecuador,Ecuador,,Volcano
volcano,-1.78,-78.613,Ecuador,Ecuador,,Volcano
volcano,0.13,-78.27,Ecuador,Ecuador,,Volcano
volcano,-0.83,-91.17,Ecuador,Ecuador,,Volcano
volcano,0.038,-78.463,Ecuador,Ecuador,,Volcano
volcano,-0.077,-77.656,Ecuador,Ecuador,,Volcano
volcano,-0.88,-89.5,Ecuador,Ecuador,,Volcano
volcano,-2.005,-78.341,Ecuador,Ecuador,,Volcano
volcano,-0.62,-90.33,Ecuador,Ecuador,,Volcano
volcano,-0.22,-90.77,Ecuador,Ecuador,,Volcano
volcano,-0.538,-77.626,Ecuador,Ecuador,,Volcano
tsunami,32.2,29.6,EGYPT,Egypt,,Tsunami
tsunami,28.826,34.799,EGYPT,Egypt,,Tsunami
tsunami,29,33,EGYPT,Egypt,,Tsunami
tsunami,27.7,34,EGYPT,Egypt,,Tsunami
earthquake,13.7984,-88.995,El Salvador,El Salvador,,Earthquake
tsunami,13.7,-89.8,EL SALVADOR,El Salvador,,Tsunami
tsunami,13.33,-87.81,EL SALVADOR,El Salvador,,Tsunami
tsunami,14,-89,EL SALVADOR,El Salvador,,Tsunami
tsunami,13.5,-89.5,EL SALVADOR,El Salvador,,Tsunami
tsunami,13.049000000000001,-88.66,EL SALVADOR,El Salvador,,Tsunami
tsunami,12.139000000000001,-88.59,EL SALVADOR,El Salvador,,Tsunami
tsunami,13.25,-88.83,EL SALVADOR,El Salvador,,Tsunami
tsunami,12.526,-88.123,EL SALVADOR,El Salvador,,Tsunami
volcano,13.891,-89.786,El Salvador,El Salvador,,Volcano
volcano,13.72,-88.77,El Salvador,El Salvador,,Volcano
volcano,13.478,-88.33,El Salvador,El Salvador,,Volcano
volcano,13.87,-89.55,El Salvador,El Salvador,,Volcano
volcano,13.9,-89.12,El Salvador,El Salvador,,Volcano
volcano,13.672,-89.053,El Salvador,El Salvador,,Volcano
volcano,13.734,-89.294,El Salvador,El Salvador,,Volcano
volcano,13.595,-88.837,El Salvador,El Salvador,,Volcano
volcano,13.853,-89.63,El Salvador,El Salvador,,Volcano
volcano,14.054,-89.631,El Salvador,El Salvador,,Volcano
volcano,13.435,-88.532,El Salvador,El Salvador,,Volcano
volcano,13.494,-88.502,El Salvador,El Salvador,,Volcano
volcano,13.47,-88.43,El Salvador,El Salvador,,Volcano
volcano,13.419,-88.471,El Salvador,El Salvador,,Volcano
tsunami,15.7,39.6,ERITREA,Eritrea,,Tsunami
volcano,14.88,39.92,Eritrea,Eritrea,,Volcano
volcano,12.95,42.43,Eritrea,Eritrea,,Volcano
volcano,13.579,41.809,Eritrea,Eritrea,,Volcano
volcano,12.55,42.53,Eritrea,Eritrea,,Volcano
volcano,10.07,40.84,Ethiopia,Ethiopia,,Volcano
volcano,13.088,40.853,Ethiopia,Ethiopia,,Volcano
volcano,12.888,40.573,Ethiopia,Ethiopia,,Volcano
volcano,13.512,40.631,Ethiopia,Ethiopia,,Volcano
volcano,13.793,40.553,Ethiopia,Ethiopia,,Volcano
volcano,7.77,38.78,Ethiopia,Ethiopia,,Volcano
volcano,8.78,38.98,Ethiopia,Ethiopia,,Volcano
volcano,8.221,39.05,Ethiopia,Ethiopia,,Volcano
volcano,13.304,40.987,Ethiopia,Ethiopia,,Volcano
volcano,8.558,39.475,Ethiopia,Ethiopia,,Volcano
volcano,8.05,38.35,Ethiopia,Ethiopia,,Volcano
volcano,7.193,38.39,Ethiopia,Ethiopia,,Volcano
volcano,12.595,40.48,Ethiopia,Ethiopia,,Volcano
volcano,12.38,40.07,Ethiopia,Ethiopia,,Volcano
volcano,11.28,41.63,Ethiopia,Ethiopia,,Volcano
volcano,13.6,40.67,Ethiopia,Ethiopia,,Volcano
volcano,8.975,39.93,Ethiopia,Ethiopia,,Volcano
volcano,11.08,41.27,Ethiopia,Ethiopia,,Volcano
volcano,13.975,40.408,Ethiopia,Ethiopia,,Volcano
volcano,8.357,39.188,Ethiopia,Ethiopia,,Volcano
volcano,8.788,39.701,Ethiopia,Ethiopia,,Volcano
volcano,5.1,35.88,Ethiopia,Ethiopia,,Volcano
volcano,12.17,40.82,Ethiopia,Ethiopia,,Volcano
volcano,7.47,38.58,Ethiopia,Ethiopia,,Volcano
volcano,7.42,35.43,Ethiopia,Ethiopia,,Volcano
volcano,8.159,39.137,Ethiopia,Ethiopia,,Volcano
tsunami,-16,179,FIJI,Fiji,,Tsunami
tsunami,-18.3,178.2,FIJI,Fiji,,Tsunami
tsunami,-16.76,179.984,FIJI,Fiji,,Tsunami
tsunami,-16,179,FIJI,Fiji,,Tsunami
tsunami,-19.373,176.05200000000002,FIJI,Fiji,,Tsunami
tsunami,-18.672,178.46400000000003,FIJI,Fiji,,Tsunami
tsunami,-18.178,-178.111,FIJI,Fiji,,Tsunami
volcano,-19.12,177.98,Fiji,Fiji,,Volcano
volcano,-16.82,-179.97,Fiji,Fiji,,Volcano
tsunami,43.566,4.183,FRANCE,France,,Tsunami
tsunami,43.7,7.25,FRANCE,France,,Tsunami
tsunami,44.016999999999996,7.2829999999999995,FRANCE,France,,Tsunami
tsunami,43.8,7.9,FRANCE,France,,Tsunami
tsunami,43.3,5.3660000000000005,FRANCE,France,,Tsunami
tsunami,48.7,-2,FRANCE,France,,Tsunami
volcano,-37.83,77.52,France,France,,Volcano
volcano,45.775,2.97,France,France,,Volcano
volcano,-46.1,50.23,France,France,,Volcano
volcano,-21.244,55.708,France,France,,Volcano
volcano,-49.58,69.5,France,France,,Volcano
volcano,-22.33,171.32,France,France,,Volcano
volcano,14.809,-61.165,France,France,,Volcano
volcano,-46.42,51.75,France,France,,Volcano
volcano,16.044,-61.664,France,France,,Volcano
volcano,-13.3,-176.17,France,France,,Volcano
tsunami,5.18,-0.13,GHANA,Ghana,,Tsunami
tsunami,6.5,0.3,GHANA,Ghana,,Tsunami
tsunami,7,0.4,GHANA,Ghana,,Tsunami
tsunami,40,25,GREECE,Greece,,Tsunami
tsunami,36.404,25.396,GREECE,Greece,,Tsunami
tsunami,36.404,25.396,GREECE,Greece,,Tsunami
tsunami,39.5,20,GREECE,Greece,,Tsunami
tsunami,38.4,22.3,GREECE,Greece,,Tsunami
tsunami,36.8,24.4,GREECE,Greece,,Tsunami
tsunami,40,26,GREECE,Greece,,Tsunami
tsunami,36.7,28,GREECE,Greece,,Tsunami
tsunami,35.2,25.1,GREECE,Greece,,Tsunami
tsunami,38.5,20.5,GREECE,Greece,,Tsunami
tsunami,36.5,25.5,GREECE,Greece,,Tsunami
tsunami,37.6,21,GREECE,Greece,,Tsunami
tsunami,37.6,21,GREECE,Greece,,Tsunami
tsunami,35.5,25.5,GREECE,Greece,,Tsunami
tsunami,35,25.5,GREECE,Greece,,Tsunami
tsunami,38.4,26.3,GREECE,Greece,,Tsunami
tsunami,35,27,GREECE,Greece,,Tsunami
tsunami,36.8,27.3,GREECE,Greece,,Tsunami
tsunami,38.9,22.7,GREECE,Greece,,Tsunami
tsunami,36.4,25.4,GREECE,Greece,,Tsunami
tsunami,38.3,22.1,GREECE,Greece,,Tsunami
tsunami,36,28,GREECE,Greece,,Tsunami
tsunami,39.7,23.3,GREECE,Greece,,Tsunami
tsunami,38.25,22.25,GREECE,Greece,,Tsunami
tsunami,35,23,GREECE,Greece,,Tsunami
tsunami,36.404,25.396,GREECE,Greece,,Tsunami
tsunami,38.3,26.2,GREECE,Greece,,Tsunami
tsunami,36.4,25.3,GREECE,Greece,,Tsunami
tsunami,36,23,GREECE,Greece,,Tsunami
tsunami,37.8,21,GREECE,Greece,,Tsunami
tsunami,38.2,22.2,GREECE,Greece,,Tsunami
tsunami,38.5,26.25,GREECE,Greece,,Tsunami
tsunami,35.5,26,GREECE,Greece,,Tsunami
tsunami,38.25,23.5,GREECE,Greece,,Tsunami
tsunami,36.3,27.6,GREECE,Greece,,Tsunami
tsunami,38.8,20.7,GREECE,Greece,,Tsunami
tsunami,37.8,21.3,GREECE,Greece,,Tsunami
tsunami,38.3,22.1,GREECE,Greece,,Tsunami
tsunami,38.3,21.8,GREECE,Greece,,Tsunami
tsunami,38.2,21.8,GREECE,Greece,,Tsunami
tsunami,36.4,22.2,GREECE,Greece,,Tsunami
tsunami,39.5,20,GREECE,Greece,,Tsunami
tsunami,37.75,21,GREECE,Greece,,Tsunami
tsunami,38.5,20.7,GREECE,Greece,,Tsunami
tsunami,38.8,20.6,GREECE,Greece,,Tsunami
tsunami,40.75,23.25,GREECE,Greece,,Tsunami
tsunami,37.2,21.6,GREECE,Greece,,Tsunami
tsunami,38.7,23.1,GREECE,Greece,,Tsunami
tsunami,37.7,20.9,GREECE,Greece,,Tsunami
tsunami,40.5,25.5,GREECE,Greece,,Tsunami
tsunami,38.3,22.8,GREECE,Greece,,Tsunami
tsunami,37.1,21.5,GREECE,Greece,,Tsunami
tsunami,38.8,20.7,GREECE,Greece,,Tsunami
tsunami,40.63,22.97,GREECE,Greece,,Tsunami
tsunami,38,23,GREECE,Greece,,Tsunami
tsunami,39.368,24.956999999999997,GREECE,Greece,,Tsunami
tsunami,39.5,23,GREECE,Greece,,Tsunami
tsunami,38.718,26.482,GREECE,Greece,,Tsunami
tsunami,38.532,20.427,GREECE,Greece,,Tsunami
tsunami,35.5,27.2,GREECE,Greece,,Tsunami
tsunami,37,22,GREECE,Greece,,Tsunami
tsunami,36.759,27.299,GREECE,Greece,,Tsunami
tsunami,40.5,23.9,GREECE,Greece,,Tsunami
tsunami,38,23,GREECE,Greece,,Tsunami
tsunami,38.1,27.4,GREECE,Greece,,Tsunami
tsunami,38.31,22.02,GREECE,Greece,,Tsunami
tsunami,38.266999999999996,22.3,GREECE,Greece,,Tsunami
tsunami,36.9,26,GREECE,Greece,,Tsunami
tsunami,37.133,26.833000000000002,GREECE,Greece,,Tsunami
tsunami,38.367,22.083000000000002,GREECE,Greece,,Tsunami
tsunami,38.396,22.094,GREECE,Greece,,Tsunami
tsunami,35.5,25.5,GREECE,Greece,,Tsunami
tsunami,38.400999999999996,22.283,GREECE,Greece,,Tsunami
tsunami,40.141999999999996,24.766,GREECE,Greece,,Tsunami
tsunami,38.222,22.934,GREECE,Greece,,Tsunami
tsunami,40.739000000000004,23.229,GREECE,Greece,,Tsunami
tsunami,37.7,26.3,GREECE,Greece,,Tsunami
tsunami,34.22,25.69,GREECE,Greece,,Tsunami
tsunami,38.025999999999996,20.227999999999998,GREECE,Greece,,Tsunami
tsunami,34.53,24.436999999999998,GREECE,Greece,,Tsunami
tsunami,39.4,24,GREECE,Greece,,Tsunami
tsunami,36.3,28.3,GREECE,Greece,,Tsunami
tsunami,36.2,28.5,GREECE,Greece,,Tsunami
tsunami,36.4,28.4,GREECE,Greece,,Tsunami
tsunami,38.11,22.41,GREECE,Greece,,Tsunami
tsunami,36.404,25.396,GREECE,Greece,,Tsunami
tsunami,35.5,25.5,GREECE,Greece,,Tsunami
tsunami,35.5,25.5,GREECE,Greece,,Tsunami
tsunami,38.1,20.3,GREECE,Greece,,Tsunami
tsunami,37.75,21.25,GREECE,Greece,,Tsunami
tsunami,36.2,23.2,GREECE,Greece,,Tsunami
tsunami,36.5,28,GREECE,Greece,,Tsunami
tsunami,38.4,22.4,GREECE,Greece,,Tsunami
tsunami,38.25,22.25,GREECE,Greece,,Tsunami
tsunami,35.6,24,GREECE,Greece,,Tsunami
tsunami,38.4,21.4,GREECE,Greece,,Tsunami
tsunami,37.9,22.9,GREECE,Greece,,Tsunami
tsunami,39.66,22.83,GREECE,Greece,,Tsunami
tsunami,38.39,20.52,GREECE,Greece,,Tsunami
tsunami,38.3,22.3,GREECE,Greece,,Tsunami
tsunami,38.12,20.67,GREECE,Greece,,Tsunami
tsunami,37.5,23.2,GREECE,Greece,,Tsunami
tsunami,41.3,19.5,GREECE,Greece,,Tsunami
tsunami,36.5,23.3,GREECE,Greece,,Tsunami
tsunami,37.6,22.5,GREECE,Greece,,Tsunami
tsunami,38.2,22.1,GREECE,Greece,,Tsunami
tsunami,38.8,26.7,GREECE,Greece,,Tsunami
tsunami,40,26.1,GREECE,Greece,,Tsunami
tsunami,38.6,23.3,GREECE,Greece,,Tsunami
tsunami,41,27.8,GREECE,Greece,,Tsunami
tsunami,38.4,20.6,GREECE,Greece,,Tsunami
tsunami,38.4,12.2,GREECE,Greece,,Tsunami
tsunami,38.809,22.784000000000002,GREECE,Greece,,Tsunami
tsunami,37.9,23.5,GREECE,Greece,,Tsunami
tsunami,38.2,26.2,GREECE,Greece,,Tsunami
tsunami,36.404,25.396,GREECE,Greece,,Tsunami
tsunami,38.2,20,GREECE,Greece,,Tsunami
tsunami,38,23.5,GREECE,Greece,,Tsunami
tsunami,36.8,25.5,GREECE,Greece,,Tsunami
tsunami,39.8,25,GREECE,Greece,,Tsunami
tsunami,39.4,23.1,GREECE,Greece,,Tsunami
tsunami,38.3,20.8,GREECE,Greece,,Tsunami
tsunami,38.2,26.2,GREECE,Greece,,Tsunami
tsunami,38.5,22.5,GREECE,Greece,,Tsunami
tsunami,35.5,25,GREECE,Greece,,Tsunami
tsunami,41,29.5,GREECE,Greece,,Tsunami
tsunami,37.1,27.7,GREECE,Greece,,Tsunami
tsunami,39.6,29.1,GREECE,Greece,,Tsunami
tsunami,36.5,28.7,GREECE,Greece,,Tsunami
tsunami,36,25,GREECE,Greece,,Tsunami
tsunami,38.209,23.288,GREECE,Greece,,Tsunami
tsunami,36,28,GREECE,Greece,,Tsunami
tsunami,38.4,22.3,GREECE,Greece,,Tsunami
tsunami,38.67,20.6,GREECE,Greece,,Tsunami
tsunami,38.93,26.365,GREECE,Greece,,Tsunami
tsunami,37.506,20.563000000000002,GREECE,Greece,,Tsunami
tsunami,34.164,25.471,GREECE,Greece,,Tsunami
tsunami,36.45,28.2,GREECE,Greece,,Tsunami
tsunami,40.2,24.5,GREECE,Greece,,Tsunami
tsunami,40.092,24.627,GREECE,Greece,,Tsunami
tsunami,34.205,25.712,GREECE,Greece,,Tsunami
volcano,37.615,23.336,Greece,Greece,,Volcano
volcano,36.699,24.439,Greece,Greece,,Volcano
volcano,36.586,27.16,Greece,Greece,,Volcano
volcano,36.404,25.396,Greece,Greece,,Volcano
tsunami,67.47,-32.283,GREENLAND,Greenland,,Tsunami
tsunami,70.25,-52.75,GREENLAND,Greenland,,Tsunami
tsunami,69.2,-51.3,GREENLAND,Greenland,,Tsunami
tsunami,71.813,-52.569,GREENLAND,Greenland,,Tsunami
tsunami,70.3,-53,GREENLAND,Greenland,,Tsunami
tsunami,12.3,-61.63,GRENADA,Grenada,,Tsunami
tsunami,12.3,-61.63,GRENADA,Grenada,,Tsunami
volcano,12.3,-61.64,Grenada,Grenada,,Volcano
volcano,12.15,-61.67,Grenada,Grenada,,Volcano
tsunami,15.933,-61.267,GUADELOUPE,Guadeloupe,,Tsunami
tsunami,16.5,-62.2,GUADELOUPE,Guadeloupe,,Tsunami
tsunami,17.012999999999998,-62.448,GUADELOUPE,Guadeloupe,,Tsunami
tsunami,15.8,-59.7,GUADELOUPE,Guadeloupe,,Tsunami
tsunami,15.679,-61.706,GUADELOUPE,Guadeloupe,,Tsunami
tsunami,15.775,-61.744,GUADELOUPE,Guadeloupe,,Tsunami
earthquake,14.5566,-89.9665,Guatemala,Guatemala,,Earthquake
tsunami,14.31,-91.917,GUATEMALA,Guatemala,,Tsunami
tsunami,15.324000000000002,-89.101,GUATEMALA,Guatemala,,Tsunami
tsunami,14,-91,GUATEMALA,Guatemala,,Tsunami
tsunami,14.71,-91.59,GUATEMALA,Guatemala,,Tsunami
tsunami,14,-91,GUATEMALA,Guatemala,,Tsunami
tsunami,13.988,-91.895,GUATEMALA,Guatemala,,Tsunami
volcano,14.501,-90.876,Guatemala,Guatemala,,Volcano
volcano,14.465,-90.743,Guatemala,Guatemala,,Volcano
volcano,14.797,-91.519,Guatemala,Guatemala,,Volcano
volcano,14.83,-89.55,Guatemala,Guatemala,,Volcano
volcano,14.33,-90.4,Guatemala,Guatemala,,Volcano
volcano,14.308,-89.992,Guatemala,Guatemala,,Volcano
volcano,14.473,-90.88,Guatemala,Guatemala,,Volcano
volcano,14.55,-89.63,Guatemala,Guatemala,,Volcano
volcano,14.42,-89.68,Guatemala,Guatemala,,Volcano
volcano,14.03,-90.1,Guatemala,Guatemala,,Volcano
volcano,14.382,-90.601,Guatemala,Guatemala,,Volcano
volcano,14.757,-91.552,Guatemala,Guatemala,,Volcano
volcano,14.33,-89.87,Guatemala,Guatemala,,Volcano
volcano,14.4,-89.78,Guatemala,Guatemala,,Volcano
volcano,14.43,-89.9,Guatemala,Guatemala,,Volcano
volcano,14.156,-90.407,Guatemala,Guatemala,,Volcano
volcano,14.612,-91.189,Guatemala,Guatemala,,Volcano
tsunami,18.52,-73.35,HAITI,Haiti,,Tsunami
tsunami,19,-72.4,HAITI,Haiti,,Tsunami
tsunami,18.5,-72.3,HAITI,Haiti,,Tsunami
tsunami,19.75,-72.2,HAITI,Haiti,,Tsunami
tsunami,19.7,-74.4,HAITI,Haiti,,Tsunami
tsunami,19,-72.3,HAITI,Haiti,,Tsunami
tsunami,18.457,-72.533,HAITI,Haiti,,Tsunami
tsunami,18.2,-72.53,HAITI,Haiti,,Tsunami
tsunami,52.37,4.53,HOLLAND,Holland,,Tsunami
tsunami,16.2,-88.5,HONDURAS,Honduras,,Tsunami
tsunami,15.91,-85.96,HONDURAS,Honduras,,Tsunami
tsunami,16,-88,HONDURAS,Honduras,,Tsunami
tsunami,16.72,-86.236,HONDURAS,Honduras,,Tsunami
tsunami,13.1,-87.6,HONDURAS,Honduras,,Tsunami
tsunami,17.474,-83.519,HONDURAS,Honduras,,Tsunami
volcano,13.272,-87.641,Honduras,Honduras,,Volcano
volcano,16.12,-86.882,Honduras,Honduras,,Volcano
volcano,14.98,-87.98,Honduras,Honduras,,Volcano
volcano,13.33,-87.63,Honduras,Honduras,,Volcano
tsunami,64,-19.683,ICELAND,Iceland,,Tsunami
tsunami,64.15,-21.95,ICELAND,Iceland,,Tsunami
tsunami,66,-18.25,ICELAND,Iceland,,Tsunami
tsunami,65.02,-16.7,ICELAND,Iceland,,Tsunami
volcano,65.033,-16.783,Iceland,Iceland,,Volcano
volcano,64.633,-17.516,Iceland,Iceland,,Volcano
volcano,63.933,-21.783,Iceland,Iceland,,Volcano
volcano,64.25,-16.583,Iceland,Iceland,,Volcano
volcano,63.633,-19.633,Iceland,Iceland,,Volcano
volcano,65.416,-16.666,Iceland,Iceland,,Volcano
volcano,64.05,-20.883,Iceland,Iceland,,Volcano
volcano,64.416,-17.316,Iceland,Iceland,,Volcano
volcano,63.983,-19.666,Iceland,Iceland,,Volcano
volcano,64.866,-23.283,Iceland,Iceland,,Volcano
volcano,64.083,-21.416,Iceland,Iceland,,Volcano
volcano,64.833,-18.766,Iceland,Iceland,,Volcano
volcano,64.083,-21.333,Iceland,Iceland,,Volcano
volcano,63.633,-19.083,Iceland,Iceland,,Volcano
